S.No.,Model,Car,Odometer,VIN number,Online bid,OnlineBidDollars,OnlineBidAddress,OnlineBidPhone,Sold,SoldDollars,SoldAddress,SoldPhone No.,If sale,IfsaleDollars,IfsaleAddress,IfsalePhone No.
18,2011,HYUNDAI SONATA GLS,77793,5NPEB4AC3BH084188,CLAY COOLEY MITSUBISHI ,"$7,300 ",not applicable,not applicable,CLAY COOLEY MITSUBISHI ,"$7,300 ",not applicable,not applicable,,,,
19,2011,FORD MUSTANG V6 CPE PREMIUM,52855,1ZVBP8AM4B5120777,ED DENAS AUTO CENTER,"$12,600 ","1500 W. El Monte Way,Dinuba, CA 93618",(559) 697-3937,CAL AUTO OUTLET 4 CARS,"$12,800 ","2440 Elkhorn Blvd Rio Linda, CA 95673",(916) 238-6359,,,,
20,2007,TOYOTA CAMRY V6 LE,125431,4T1BK46KX7U512205,PUEBLOS UNIDOD AUTO SALES,"$6,500 ","5414 Mission Blvd Ontario, CA 91762",(909) 628-1054,RAYA WHOLESALE CARS,"$6,700 ",NA,NA,,,,
21,2007,BMW 335I,71720,WBAVB73517PA87991,PRESTIGE AUTOS,"$10,000 ","2683 Wardlow Rd Corona, CA 92882",(951) 403-6500,CAR STAR MOTORS,"$11,200 ","12460 Victory Blvd North Hollywood, CA 91606",(818) 781-5333,,,,
22,2012,CHEVROLET CAPT SPT AWD V6 LTZ,94194,3GNFL4E54CS585974,ATLAS AUTOMOTIVE,"$9,500 ","4120 Fountain Ave Los Angeles, CA 90029",(323) 660-4257,AUTO RESOURCES INC,"$9,600 ","200 West Main Street Merced, CA 95340",209-383-4990,,,,
,,,,,AUTO RESOURCES INC,"$9,600 ","200 West Main Street Merced, CA 95340",209-383-4990,,,,,,,,
23,1998,TOYOTA CAMRY LE,256176,JT2BG28K3W0241509,EZ AUTO SALES RENTAL,$650 ,"6747 Mission St Daly City, CA 94014",(650) 755-0134,EZ AUTO SALES RENTAL,$650 ,"6747 Mission St Daly City, CA 94014",(650) 755-0134,,,,
24,2006,MAZDA MAZDA6 S,132957,1YVHP80D065M41181,EZ AUTO SALES RENTAL,"$1,900 ","6747 Mission St Daly City, CA 94014",(650) 755-0134,,,,,EZ AUTO SALES RENTAL,"$1,900 ","6747 Mission St Daly City, CA 94014",(650) 755-0134
25,2007,MERCEDES C230WZ,131832,WDBRF52H77F854138,EZ AUTO SALES RENTAL,"$3,800 ","6747 Mission St Daly City, CA 94014",(650) 755-0134,,,,,,,,
26,2006,NISSAN ARMADA 4X2 LE,120875,5N1AA08A86N704730,AUTO RESOURCES INC,"$6,800 ","200 West Main Street Merced, CA 95340",209-383-4990,AUTO RESOURCES INC,"$6,800 ","200 West Main Street Merced, CA 95340",209-383-4990,,,,
,,,,,LIBERTY CARS AND TRUCKS,"$6,300 "," 600 Freeman Ln, Grass Valley, CA 95949",+1 530-477-5454,,,,,,,,
27,2011,FORD EDGE FWD V6 SE,72232,2FMDK3GC8BBB35138,DRIVETIME,"$10,200 ","3812 Florin Road Ste 101 Sacramento, CA 95823",(916) 968-1630,DRIVETIME,"$10,200 ","3812 Florin Road Ste 101 Sacramento, CA 95823",(916) 968-1630,,,,
28,2008,HONDA FIT SPORT,129332,JHMGD38648S016908,,,,,JOHNNYS MOTORS INC,"$4,800 ","1635 W 5th St Santa Ana, CA 92703",(714) 540-1488,,,,
29,2006,MERCEDES C230WZ,167368,WDBRF52H36A851703,,,,,CAMEX AUTO SALE,"$3,100 ",Not applicable,Not applicable,,,,
30,2008,CHEVROLET AVALANCH 4X2 CR LS,123872,3GNEC12018G271647,,,,,,,,,MAGIC AUTO CENTER OF RESEDA,"$10,000 ","6360 Reseda Blvd Tarzana, CA 91335",(818) 881-6999
31,2007,FORD EDGE FWD SUV SEL,146760,2FMDK38C47BA54109,BARSTOW AUTO SALES,"$5,500 ","1016 Barstow Ave Clovis, CA 93612",(559) 325-3104,BARSTOW AUTO SALES,"$5,500 ","1016 Barstow Ave Clovis, CA 93612",(559) 325-3104,,,,
32,2006,FORD RANGER 4X2 EX SPORT,87835,1FTYR44E66PA24986,,,,,FAMILY AUTO SALES,"$8,900 ","933 S Western Ave Los Angeles, CA 90006",(213) 507-8432,,,,
33,2008,GMC SIERA DN AWD CR,103953,2GTEK638681144883,RENO TAHOE AUTO GROUP,"$22,250 ","3355 Kietzke Ln. Reno, NV 89502",(775) 329-0303,PEAK CARS INC,"$22,500 ","34 Quinns Rd Bozeman, MT 59718",(406) 570-7379,,,,
34,2014,TOYOTA TUNDRA 4X4 CR 1794EDITIO,47156,5TFAY5F15EX391414,H GROUP TRADING,"$36,250 ","3509 Kansas St,West Covina,  CA  91792",(626) 216-2749,H GROUP TRADING,"$36,250 ","3509 Kansas St,West Covina,  CA  91792",(626) 216-2749,,,,
35,2011,SCION XB,58644,JTLZE4FE0B1140215,,,,,VALPARAISO MOTORS INC,"$10,200 ","11203 Garvey Ave El Monte, CA 91733",(626) 401-9577,,,,
36,2014,NISSAN SENTRA FE+ S,39624,3N1AB7AP2EY248799,,,,,CAMACHO AUTO SALES INC,"$9,800 ","44446 N Sierra Hwy,Lancaster, CA 93534",(661) 945-2609,,,,
37,2010,FORD FOCUS SE,59732,1FAHP3FN2AW292242,DRIVETIME,"$6,800 ","3812 Florin Road Ste 101 Sacramento, CA 95823",(916) 968-1630,FAMILY AUTO SALES,"$7,100 ","933 S Western Ave Los Angeles, CA 90006",(213) 507-8432,,,,
38,2004,HYUNDAI SANTA FE FWD V6 GLS,76414,KM8SC13D64U840248,LRG MOTORS LLC,"$3,100 ","1551 W. 13th St. Unit 112,Upland, CA 91786",888-729-4085,CAMACHO AUTO SALES INC,"$3,700 ","44446 N Sierra Hwy,Lancaster, CA 93534",(661) 945-2609,,,,
39,2011,BMW 528IA 528I,61876,WBAFR1C52BC672587,DEFINITIVE MOTORS,"$19,500 ","203 116th Ave NE Bellevue, WA 98004",(425) 562-8080,DEFINITIVE MOTORS,"$19,500 ","203 116th Ave NE Bellevue, WA 98004",(425) 562-8080,,,,
40,2015,HONDA ODYSSEY EX-L,4813,5FNRL5H62FB058917,NORM REEVES HONDA SUPE,"$30,250 ","19131 Beach Boulevard Huntington Beach, CA 92648",(888) 405-0115,NORM REEVES HONDA SUPE,"$30,250 ","19131 Beach Boulevard Huntington Beach, CA 92648",(888) 405-0115,,,,
,,,,,DEFINITIVE MOTORS,"$30,000 ","203 116th Ave NE Bellevue, WA 98004",(425) 562-8080,,,,,,,,
41,2006,AUDI A4 FWD 4C 2.0T,112327,WAUAF78E06A225563,PROGRESSIVE AUTO SALES,"$3,500 ","4255 El Camino Real Atascadero, CA 93422",(805) 464-2566,PROGRESSIVE AUTO SALES,"$3,500 ","4255 El Camino Real Atascadero, CA 93422",(805) 464-2566,,,,
42,2007,LEXUS IS 250 AWD,115405,JTHCK262772016673,AUTO RESOURCES INC,"$10,300 ","200 West Main Street Merced, CA 95340",209-383-4990,AUTO RESOURCES INC,"$10,300 ","200 West Main Street Merced, CA 95340",209-383-4990,,,,
43,2004,FORD 350 SRW 4X4 CR KING RANCH,243990,1FTSW31P54EB25119,,,,,USA MOTORS AND USED,"$5,300 ","1974, Placentia Ave Costa Mesa, CA 92627",949-650-7013,,,,
44,2004,CHEVROLET SUBURBAN 4X4 V8 LT,170405,1GNFK16Z54J114132,,,,,ROCKET CARS COMPANY,"$3,400 ","15859 S Edna Pl Ste 107 Baldwin Park, CA 91706",(626) 253-7232,,,,
45,2002,BUICK PARK AVENUE,161178,1G4CW54K324207719,,,,,NOAHS RIDE SALES,"$1,100 ",not applicable,not applicable,,,,
46,2010,LINCOLN NAVIGATOR 4X2,100590,5LMJJ2H57AEJ10571,"CITY AUTO SALES, LLC","$17,200 ","400 North Johnson Ave El Cajon, CA 92020",(619) 588-4349,BALLERS,"$17,300 ","700 S La Brea Inglewood, CA 90301",(424) 732-8504,,,,
,,,,,BALLERS,"$17,300 ","700 S La Brea Inglewood, CA 90301",(424) 732-8504,,,,,,,,
47,2011,FORD F150 AWD CR HARLEY-DAV,59605,1FTFW1E68BFA44288,,,,,CARTWRIGHT MOTORS,"$30,250 ","4956 Paradise Rd Las Vegas, NV 89119 Southeast",(702) 476-6867,,,,
48,2003,TOYOTA COROLLA LE,189463,1NXBR32E73Z043042,H GROUP TRADING,"$2,200 ","3509 Kansas St,West Covina,  CA  91792",(626) 216-2749,M/M AUTO SALES,"$2,500 ",Not applicable,Not applicable,,,,
,,,,,ANGEL GREEN AUTO,"$2,400 ","4939 E Olympic Blvd, Los Angeles, CA 90022",(323) 264-0440,,,,,,,,
49,2000,FORD F150 4X2 EX XL,366506,1FTRX17W8YKA39910,,,,,DUANE AUTO SALE LLC,"$1,450 ",NA,NA,,,,
50,2001,BMW 325CIC,112989,WBABS33471JY50638,,,,,DESERT IMPORT/EXPORT AUTO SALES,"$3,800 ","74990 Joni Dr Unit 1F Palm Desert, CA 92260",(760) 895-5285,,,,
51,2009,MERCEDES ML320BTC,82533,4JGBB25E09A507437,DEFINITIVE MOTORS,"$15,700 ","203 116th Ave NE Bellevue, WA 98004",(425) 562-8080,DEFINITIVE MOTORS,"$15,700 ","203 116th Ave NE Bellevue, WA 98004",(425) 562-8080,,,,
52,2007,NISSAN MURANO AWD S,39964,JN8AZ08W67W625095,DEFINITIVE MOTORS,"$11,300 ","203 116th Ave NE Bellevue, WA 98004",(425) 562-8080,DEFINITIVE MOTORS,"$11,300 ","203 116th Ave NE Bellevue, WA 98004",(425) 562-8080,,,,
53,2006,NISSAN MAXIMA 3.5 SE,148242,1N4BA41E96C819688,,,,,JOHNNYS MOTORS INC,"$3,300 ","1635 W 5th St Santa Ana, CA 92703",(714) 540-1488,,,,
54,2006,DODGE DAKOTA 4X2 QD SLT,189797,1D7HE48N96S634101,CAR POWER AUTO SALES,"$3,500 ","1325 E Truxtun Ave Bakersfield, CA 93305",(661) 695-2321,PREMIUM FINANCE,"$3,600 ","2490 Harbor Blvd Costa Mesa, CA 92626",(714) 545-2081,,,,
,,,,,PREMIUM FINANCE,"$3,600 ","2490 Harbor Blvd Costa Mesa, CA 92626",(714) 545-2081,,,,,,,,
55,2010,FORD FUSION FWD 4C HYBRID,94450,3FADP0L35AR361427,ALL GERMAN AUTO,"$8,500 ","1327 Simpson Way Escondido, CA 92029",(760) 738-4626,ALL GERMAN AUTO,"$8,500 ","1327 Simpson Way Escondido, CA 92029",(760) 738-4626,,,,
56,2007,CADILLAC ESC EXT AWD CR,132557,3GYFK62827G260085,MARTINEZ USED CARS INC,"$17,500 ","314 Lander Ave Turlock, CA 95380",(209) 634-4496,MIKES AUTO SALES,"$17,500 ","529 El Camino Real San Bruno, CA 94066",(650) 827-9700,,,,
57,2012,BUICK ENCLAVE FWD LEATHER,101034,5GAKRCED4CJ245556,,,,,MIKES AUTO SALES,"$14,700 ","529 El Camino Real San Bruno, CA 94066",(650) 827-9700,,,,
58,2008,HYUNDAI ELANTRA GLS,89106,KMHDU46DX8U327352,AUTO WAY,"$3,600 ","41785 Enterprise Cir Ste C Temecula, CA 92590",(951) 296-1233,GREEN LIGHT AUTO,"$3,900 ","1555 W 6th St Corona, CA 92882",(951) 454-5737,,,,
59,2005,TOYOTA PRIUS,162770,JTDKB20U053051957,EZ AUTO SALES RENTAL,"$3,500 ","6747 Mission St Daly City, CA 94014",(650) 755-0134,YAMA MOTORS,"$3,400 ","13225 Sherman Way North Hollywood, CA. 91605-7704",(818)982-0059,,,,
60,2004,CHEVROLET CORVETTE,83082,1G1YY22G445121097,CAR POWER AUTO SALES,"$12,800 ","1325 E Truxtun Ave Bakersfield, CA 93305",(661) 695-2321,LIBERTY CARS AND TRUCKS,"$13,000 "," 600 Freeman Ln, Grass Valley, CA 95949",+1 530-477-5454,,,,
,,,,,LIBERTY CARS AND TRUCKS,"$13,000 "," 600 Freeman Ln, Grass Valley, CA 95949",+1 530-477-5454,,,,,,,,
,,,,,AUTO RESOURCES INC,"$12,900 ","200 West Main Street Merced, CA 95340",209-383-4990,,,,,,,,
61,2003,SUBARU IMPREZA AWD WRX,89480,JF1GD29673G504553,CERTFIED LUXURY AUTO INC,"$7,600 ","1005 N Scottsdale Rd Scottsdale, AZ 85257",(480) 827-7679,RT AUTO SALES INC,"$9,700 ","9910 S Figueroa St, Los Angeles, CA 90003",(323) 754-9590,,,,
,,,,,TIME AUTO GROUP,"$6,800 ","4953 Voltaire St San Diego, CA 92107",(619) 630-2626,,,,,,,,
,,,,,CANYON CAR COMPANY,"$6,600 ","31582 Railroad Canyon Rd
Canyon Lake, CA 92587",(951) 795-0056,,,,,,,,
62,2005,HUMMER H2 SUV,141163,5GRGN23U05H126425,,,,,WEST COAST MOTORS,"$12,700 ","6953 Lankershim Blvd North Hollywood, CA 91605",(818) 255-2229,,,,
63,2007,GMC CANYON 4X2 CR SLT,188376,1GTCS13EX78126088,CAR POWER AUTO SALES,"$6,400 ","1325 E Truxtun Ave Bakersfield, CA 93305",(661) 695-2321,D & A AUTO SALES,"$6,900 ","19060 Valley Blvd Bloomington, CA 92316",(909) 874-0567,,,,
64,2004,TOYOTA HIGHLNDR 4X4 4C,119057,JTEHD21A240032637,,,,,ASAY'S AUTOS LLC,"$5,900 ",not applicable,not applicable,,,,
65,2002,HONDA CIVIC LX,178407,2HGES15592H554860,CAR POWER AUTO SALES,"$1,300 ","1325 E Truxtun Ave Bakersfield, CA 93305",(661) 695-2321,AUTOHAUS,"$1,900 ","386 Encinitas Blvd Encinitas, CA 92024",(760) 334-0193,,,,
,,,,,EZ AUTO SALES RENTAL,"$1,800 ","6747 Mission St Daly City, CA 94014",(650) 755-0134,,,,,,,,
66,2008,NISSAN TITAN 4X2 CR SE,114465,1N6AA07D48N343352,,,,,MID CITY MOTORS,"$10,700 ",,,,,,
67,2003,BMW 325I,70020,WBAAZ33483KP81821,LRG MOTORS LLC,"$3,600 ","1551 W. 13th St. Unit 112,Upland, CA 91786",888-729-4085,DESERT AUTO DEALER,"$3,700 ","74822 Joni Dr Ste 5 Palm Desert, CA 92260",(760) 660-3300,,,,
,,,,,AUTO DESERT,"$3,500 ","74822 Joni Dr Ste 5 Palm Desert, CA 92260",(760) 660-3300,,,,,,,,
68,2015,HONDA ACCORD 4C SPORT,6442,1HGCR2F5XFA020472,SURF CITY NISSAN ,"$19,600 ","17331 Beach Blvd Huntington Beach, CA 92647
",(714) 500-6010,CARMAX # 7129,"$19,700 ","6100 Auto Center Dr Buena Park, CA 90621",(714) 523-2667,,,,
,,,,,VOLVO CARS MISSION VIEJO,"$18,600 ","28730 Marguerite Pkwy Mission Viejo, CA 92692",(949) 359-5000,,,,,,,,
69,2010,VOLKSWAGEN PASSAT 2.0 T,85451,WVWJM7AN0AE153218,DRIVETIME,"$7,600 ","3812 Florin Road Ste 101 Sacramento, CA 95823",(916) 968-1630,DRIVETIME,"$7,600 ","3812 Florin Road Ste 101 Sacramento, CA 95823",(916) 968-1630,,,,
,,,,,AUTO SOURCE UNLIMITED LLC,"$7,700 ","760 S. Frontage Rd.  Nipomo, CA 93444",805-225-6400,,,,,,,,
70,2009,AUDI A4 FWD 4C 2.0T PRM +,146763,WAUCF78K19N047626,,,,,BARSTOW AUTO SALES,"$5,000 ","1016 Barstow Ave Clovis, CA 93612",(559) 325-3104,,,,
71,2005,GMC YUK XL DEN AWD,128900,1GKFK66U55J253824,LIBERTY CARS AND TRUCKS,"$8,700 "," 600 Freeman Ln, Grass Valley, CA 95949",+1 530-477-5454,BELLS AUTO SALES,"$8,600 ","808 E. 6 Th Street, Corona, CA 92879","(951) 734-2340
",,,,
72,2011,FORD EDGE FWD V6 LIMITED,69622,2FMDK3KC9BBB32868,LIBERTY CARS AND TRUCKS,"$12,900 "," 600 Freeman Ln, Grass Valley, CA 95949",+1 530-477-5454,LIBERTY CARS AND TRUCKS,"$12,900 "," 600 Freeman Ln, Grass Valley, CA 95949",+1 530-477-5454,,,,
73,2007,SATURN AURA V6 XR,110503,1G8ZV57707F317934,AUTO SOURCE UNLIMITED LLC,"$5,500 ","760 S. Frontage Rd.  Nipomo, CA 93444",805-225-6400,AUTO SOURCE UNLIMITED LLC,"$5,500 ","760 S. Frontage Rd.  Nipomo, CA 93444",805-225-6400,,,,
,,,,,ALL GERMAN AUTO,"$5,400 ","1327 Simpson Way Escondido, CA 92029",(760) 738-4626,,,,,,,,
74,2005,GMC CANYON 4X4 CR SLE Z85,136933,1GTDT136858139073,LIBERTY CARS AND TRUCKS,"$7,800 "," 600 Freeman Ln, Grass Valley, CA 95949",+1 530-477-5454,MARIOS AUTO SALES INC,"$8,100 ","1010 S Harbor Blvd Santa Ana, CA 92704",(714) 531-9710,,,,
75,2015,ACURA RDX FWD,18103,5J8TB3H31FL001822,BEST CAR BUY,"$25,500 ","1615 S Brand Blvd Glendale, CA 91204",(818) 240-3330,,,,,,,,
76,2007,NISSAN TITAN 4X4 CR LE,139285,1N6AA07B47N200589,LIBERTY CARS AND TRUCKS,"$11,300 "," 600 Freeman Ln, Grass Valley, CA 95949",+1 530-477-5454,LIBERTY CARS AND TRUCKS,"$11,300 "," 600 Freeman Ln, Grass Valley, CA 95949",+1 530-477-5454,,,,
77,2013,TOYOTA VENZA FWD V6 XLE,99878,4T3ZK3BB6DU058388,CAR PRO AUTO INC,"$15,900 ","3333 Vincent Rd Ste 206 Pleasant Hill, CA 94523",(925) 395-1438,,,,,,,,
78,2006,DODGE MAGNUM 4X2 V6,107649,2D4FV47T76H522148,ESQUIVEL AUTO DEPOT INC,"$4,800 ","800 W Foothill Blvd, Rialto, CA 92376",(909) 877-2020,,,,,,,,
79,2000,CADILLAC ELDORADO TOUR ETC,83111,1G6ET1290YU146940,,,,,RT AUTO SALES INC,"$1,700 ","9910 S Figueroa St, Los Angeles, CA 90003",(323) 754-9590,,,,
80,2012,VOLKSWAGEN PASSAT 5C S,58007,1VWAP7A34CC025761,KINGS MOTOR GROUP,"$8,400 ","1785 Mentone Blvd Mentone, CA 92359",(909) 389-1010,FAST CREDIT AUTO IMPORTS,"$8,500 ","4101 Firestone Blvd South Gate, CA 90280",(323) 567-2856,,,,
81,2006,MAZDA MAZDA5 TOURING,136289,JM1CR23LX60101745,JP MOTORS LLC,"$2,800 ","18 Lucy St Woodbridge, CT 06525",(203) 387-6894,D & A AUTO SALES,"$2,900 ","19060 Valley Blvd Bloomington, CA 92316",(909) 874-0567,,,,
82,2003,BUICK PARK AVENUE ULTRA,78777,1G4CU541434131880,,,,,CAMACHO AUTO SALES INC,"$3,400 ","44446 N Sierra Hwy,Lancaster, CA 93534",(661) 945-2609,,,,
83,2005,FORD F250 4X4 CR LARIAT,20158,1FTSW21Y65EA41380,TYACKE MOTORS,"$21,750 ","1690 W Center St Provo, UT 84601","
(801) 373-4445",TEAM KIA OF BEND,"$22,000 ","611 NE Purcell Blvd Bend, OR 97701",(541) 550-5555,,,,
84,2007,JEEP CHEROKEE 4X4 V6 LAREDO,108857,1J8GR48K07C640681,CAR EMPORIUM OF SPOKANE,"$6,700 ","936 E Sprague Ave Spokane, WA 99202",(509) 535-8380,D & A AUTO SALES,"$6,700 ","19060 Valley Blvd Bloomington, CA 92316",(909) 874-0567,,,,
85,2004,FORD F150 4X4 CR LARIAT,123576,1FTPW14514KC95693,,,,,ALL ABOUT AUTO WHOLESALE LLC,"$8,400 ",Not applicable,Not applicable,,,,
86,2003,TOYOTA RAV4 FWD,154079,JTEGH20V130082951,EZ AUTO SALES RENTAL,"$3,900 ","6747 Mission St Daly City, CA 94014",(650) 755-0134,,,,,,,,
87,2006,LEXUS IS 350,129116,JTHBE262062000297,,,,,CAR LUX INC,"$9,900 ","843 S La Brea Ave Inglewood, CA 90301",(310) 412-9072,,,,
88,2007,BMW 328I,99525,WBAWV13547PK48436,BALLERS,"$9,800 ","700 S La Brea Inglewood, CA 90301",(424) 732-8504,A AND M AWESOME MOTORS,"$10,000 ","1051 N Citrus Ave Ste F Covina, California 91722-2700",(909) 248-4111,,,,
,,,,,ALL GERMAN AUTO,"$9,900 ","1327 Simpson Way Escondido, CA 92029",(760) 738-4626,,,,,,,,
89,2005,MERCEDES G500K,84571,WDCYR49EX5X162452,PUR MOTORS,"$37,000 ","2805 Burton Ave Burbank, CA 91504",(818) 847-1111,PUR MOTORS,"$37,000 ","2805 Burton Ave Burbank, CA 91504",(818) 847-1111,,,,
,,,,,ALL GERMAN AUTO,"$36,750 ","1327 Simpson Way Escondido, CA 92029",(760) 738-4626,,,,,,,,
90,2006,BMW 330I,62844,WBAVB33596KS37010,BALLERS,"$9,400 ","700 S La Brea Inglewood, CA 90301",(424) 732-8504,PUENTE HILLS SUBARU,"$9,700 ","17801 E Gale Ave City Of Industry, CA 91748",(888) 450-8814,,,,
,,,,,ALL GERMAN AUTO,"$9,600 ","1327 Simpson Way Escondido, CA 92029",(760) 738-4626,,,,,,,,
91,2007,MAZDA MAZDA3 S,153862,JM1BK344371604194,JP MOTORS LLC,"$2,800 ","18 Lucy St Woodbridge, CT 06525",(203) 387-6894,JP MOTORS LLC,"$2,800 ","18 Lucy St Woodbridge, CT 06525",(203) 387-6894,,,,
92,2009,LEXUS IS 250 4X2,55120,JTHBK262895106007,MONZA CAR,"$15,700 ","14961 Ventura Blvd Sherman Oaks, CA 91403",(818) 907-1770,LEGACY CARS,"$16,600 ","670 El Cajon Blvd El Cajon, CA 92020",(619) 442-0916,,,,
,,,,,ONLINE AUTOMOTIVE GROUP LLC,"$16,400 ","23910 N 19th Ave Ste 22 Phoenix, AZ 85085",(623) 581-3060,,,,,,,,
93,1996,BMW 328I 328I,182780,WBACD4327TAV41144,,,,,DUANE AUTO SALE LLC,$650 ,NA,NA,,,,
94,2009,LEXUS RX 350 FWD,84903,2T2GK31U49C066402,,,,,ALL ABOUT AUTO WHOLESALE LLC,"$14,900 ",Not applicable,Not applicable,,,,
95,2011,AUDI A4 FWD 2.0T PRM,59668,WAUAFAFL1BN011957,"CITY AUTO SALES, LLC","$13,400 ","400 North Johnson Ave El Cajon, CA 92020",(619) 588-4349,PUENTE HILLS MITSUBISHI,"$13,600 ","17665 Castleton St City Of Industry, CA 91748",(866) 830-0768,,,,
,,,,,SC MOTORS INC,"$13,500 ","609 W Orangethorpe Ave Placentia, CA 92870",(714) 524-8400,,,,,,,,
96,2008,BMW 535IA 535I AUTO,69958,WBANW13508CZ82542,AUSSIE AUTO INC,"$12,700 ",11459 Ventura Blvd STUDIO CITY CALIFORNIA,1 818-980-2400,ALL GERMAN AUTO,"$13,000 ","1327 Simpson Way Escondido, CA 92029",(760) 738-4626,,,,
,,,,,ALL GERMAN AUTO,"$13,000 ","1327 Simpson Way Escondido, CA 92029",(760) 738-4626,,,,,,,,
,,,,,CORONA MOTORS INC,"$12,600 ","1502 W Holt Blvd Ontario, CA 91762",(909) 395-5554,,,,,,,,
97,2012,HONDA CIVIC EX-L,92457,19XFB2F93CE366357,FREEWAY AUTO CENTER,"$10,500 ","333 South Waterman Ave San Bernardino, CA 92408",(909) 381-3222,VALPARAISO MOTORS INC,"$10,800 ","11203 Garvey Ave El Monte, CA 91733",(626) 401-9577,,,,
98,2011,VOLKSWAGEN GOLF 4C TDI,89940,WVWDM7AJ8BW153022,VOLKSWAGEN OF PUYALLUP,"$8,800 ","820 River Rd Puyallup, WA 98371
",(253) 200-1061,TDI MOTORS,"$8,900 ","13427 NE 20th St Ste 175 Bellevue, WA 98005",(425) 820-4549,,,,
