S.No.,Model,Car,Odometer,VIN number,Online bid,OnlineBidDollars,OnlineBidAddress,OnlineBidPhone,Sold,SoldDollars,SoldAddress,SoldPhone No.,If sale,IfsaleDollars,IfsaleAddress,IfsalePhone No.
13,2012,TOYOTA SIENNA AWD XLE,30973,5TDDK3DCXCS037561,INSIDER AUTO SALES,"$20,750",,,INSIDER AUTO SALES,"$20,750",,,,,,
14,2007,TOYOTA TACOMA 4X2 DB PRERUNNER,118386,5TEJU62N67Z364602,CASTLE AUTO GROUP,"$14,700",,,PREMIER AUTO SALES,"$15,000",,,,,,
15,2013,SCION FR-S,38464,JF1ZNAA16D2704807,,,,,SOUTH BAY FORD LINCOLN,"$16,000",,,,,,
16,2009,NISSAN MURANO FWD,101939,JN8AZ18U59W030374,DRIVETIME,"$9,800",,,DRIVETIME,"$9,800",,,,,,
17,2009,HONDA PILOT FWD EX,106880,5FNYF38449B001046,,,,,PREMIER AUTO SALES,"$12,500",,,,,,
18,2006,MERCEDES CLK350A,72727,WDBTK56J66F177533,KC CAR CONNECTION,"$10,990",,,KC CAR CONNECTION,"$10,990",,,,,,
19,2007,LANDROVER RANGE ROVER 4.2L S/C,0,SALMF13487A255366,DISCOVERY PLUS MOTORS LLC,"$15,750",,,DISCOVERY PLUS MOTORS LLC,"$15,750",,,,,,
20,2008,LEXUS ES 350,114787,JTHBJ46G082175283,CASTLE AUTO GROUP,"$9,750",,,NV MOTORS LLC,"$10,500",,,,,,
21,2010,BMW 328I 328I,79717,WBAPH5G51ANM69881,DRIVETIME,"$11,300",,,DRIVETIME,"$11,300",,,,,,
22,2010,CHEVROLET CAMARO V6 1LT,105144,2G1FB1EV4A9111214,SAN JOSE AUTO EXCHANGE,"$10,800",,,AUTO PLAZA ,"$11,400",,,,,,
23,2009,FORD EDGE AWD SEL,118961,2FMDK48C19BA85780,,,,,33 AUTO SALES,"$9,500",,,,,,
24,2012,BUICK ENCLAVE FWD,82665,5GAKRCED4CJ188291,AUTONATION DIRECT,"$19,750",,,AUTONATION DIRECT,"$19,750",,,,,,
25,2014,FORD FOCUS SE,18404,1FADP3K2XEL276467,HUNTINGTON BEACH CHRYS,"$10,750",,,HUNTINGTON BEACH CHRYS,"$10,750",,,,,,
26,2010,BUICK ENCLAVE FWD CXL-2,54318,5GALRCED1AJ106695,,,,,UNKNOWN,"$15,500",,,,,,
27,2010,TOYOTA TUNDRA 4X2 CR,41518,5TFEY5F16AX098570,AVERY AUTOMOTIVE INC,"$28,250",,,,,,,,,,
28,2014,SCION TC,16701,JTKJF5C73E3071975,SUBARU EL CAJON,"$23,500",,,,,,,,,,
29,2014,RAM 2500 4X2 CR SLT,38673,3C6UR4DL1EG176357,MARK MITSUBISHI,"$25,500",,,,,,,MARK MITSUBISHI,"$25,500",,
30,2014,CADILLAC ESCALADE 4X2 LUXURY,39409,1GYS3BEF0ER219207,MARK MITSUBISHI,"$43,000",,,PARADISE AUTOMOTIVE GROUP INC,"$43,250",,,,,,
,,,,,BILL LUKE FIAT,"$41,000",,,,,,,,,,
31,2013,LEXUS ES 350,76636,JTHBK1GG4D2015847,,,,,,,,,ALEXANDER AUTO SALES INC,"$12,500",,
32,2011,CHEVROLET 1500 SLV 4X2 CR LT,66132,3GCPCSE08BG409050,VJ'S AUTO SALES,"$21,250",,,PACIFIC AUTO CENTER,"$22,000",,,,,,
,,,,,STOWASSER PONTIAC BUICK GMC,"$20,500",,,,,,,,,,
33,2012,MITSUBISHI LANCER EVOL GSR,48077,JA32W8FV2CU010646,,,,,,,,,AUTO DEPOT,"$23,000",,
34,2012,SUBARU IMP WRX STI LTD WRXSTI LTD,51607,JF1GV8J67CL016237,,,,,,,,,SC MOTORS INC,"$23,000",,
35,2011,TOYOTA TUNDRA 4X4 CR,57299,5TFDY5F15BX187205,MARK MITSUBISHI,"$24,500",,,PASO ROBLES FORD LINCOLN MERCURY,"$26,250",,,,,,
,,,,,SUBARU EL CAJON,"$25,500",,,,,,,,,,
36,2011,TOYOTA TACOMA 4X2 DB PRERUNNER,66990,3TMJU4GNXBM116985,,,,,,,,,PACIFIC AUTO CENTER,"$22,250",,
37,2012,HYUNDAI ELAN TRG,53866,KMHDC8AE9CU133611,,,,,,,,,UNKNOWN,"$8,000",,
38,2011,VOLKSWAGEN JETTA 4C TDI,65817,3VWPL7AJ8BM721542,GB GROUP,"$12,000",,,GB GROUP,"$12,000",,,,,,
39,2010,TOYOTA COROLLA S,79628,2T1BU4EE6AC422032,DRIVETIME,"$8,750",,,DRIVETIME,"$8,750",,,,,,
40,2003,CHEVROLET CORVETTE,67471,1G1YY22G535117249,,,,,ICONIC MOTORS,"$14,500",,,,,,
41,2011,RAM 1500 4X2 V8,105749,1D7RB1GPXBS534811,DRIVETIME,"$13,000",,,,,,,DRIVETIME,"$13,000",,
,,,,,TRUCKMAX USA LLC,"$11,750",,,,,,,,,,
42,2012,NISSAN ROGUE FWD S,62182,JN8AS5MT9CW271855,AUTO PLAZA,"$9,700",,,AUTO PLAZA,"$9,700",,,,,,
43,2013,TOYOTA HIGHLNDR 4X4 V6,62189,5TDBK3EH3DS193976,LINK SALES AND LEASING INC,"$19,250",,,,,,,LINK SALES AND LEASING INC,"$19,250",,
44,2011,NISSAN ALTIMA 4C 2.5 S,67627,1N4AL2APXBN508068,DRIVETIME,"$8,250",,,WENATCHEE KIA,"$9,500",,,,,,
,,,,,WENATCHEE KIA,"$9,500",,,,,,,,,,
45,2014,BMW 650I CPE 650I MSPT,26833,WBAYM9C55ED248082,,,,,,,,,SOUTH COAST MITSUBISHI,"$49,000",,
46,2012,SCION XB,66627,JTLZE4FE9CJ014095,,,,,GALPIN HONDA,"$8,900",,,,,,
47,2012,SUBARU OUTBACK 4C 2.5I LTD,50514,4S4BRBKC1C3230095,,,,,UNKNOWN,"$18,000",,,,,,
48,2004,HONDA S2000,96695,JHMAP21484S000883,SOUTH COAST MITSUBISHI,"$13,250",,,RIVERSIDE PREMIER MOTORS,"$13,500",,,,,,
49,2015,CHEVROLET TAHOE 4X4 LT,56352,1GNSKBKC3FR233369,,,,,PARADISE AUTOMOTIVE GROUP INC,"$37,000",,,,,,
50,2005,INFINITI G35 4X2,78805,JNKCV54EX5M409123,CERRITOS MITSUBISHI,"$10,000",,,,,,,,,,
51,2008,BMW 3 SERIES M3 M3,107270,WBSVA93548E215144,CERRITOS MITSUBISHI,"$21,750",,,RIVERSIDE PREMIER MOTORS,"$22,500",,,,,,
52,2014,CHEVROLET CORVETTE Z51 3LT,9293,1G1YM2D70E5000187,,,,,VICTORY CHEVROLET CADILLAC OLDSMOBILE,"$51,000",,,,,,
53,2006,BMW 3 SERIES M3 M3,83639,WBSBR93456PK11575,LINK SALES AND LEASING INC,"$16,400",,,,,,,LINK SALES AND LEASING INC,"$16,400",,
54,2011,NISSAN ALTIMA 4C 2.5,97826,1N4AL2AP7BN497238,CERRITOS MITSUBISHI,"$7,000",,,WILLIAMS AUTO MART INC,"$8,750",,,,,,
,,,,,DRIVETIME,"$7,750",,,,,,,,,,
,,,,,HANFORD IMPORTS,"$8,000",,,,,,,,,,
55,2008,BMW 328I 328I,81557,WBAVC53508F009644,CORONA MOTORS INC,"$9,000",,,CORONA MOTORS INC,"$9,000",,,,,,
,,,,,CERRITOS MITSUBISHI,"$8,250",,,,,,,,,,
56,2014,HONDA ACCORD V6 EX-L,13448,1HGCR3F81EA004529,,,,,UNKNOWN,"$20,000",,,,,,
57,2012,LEXUS ES 350,75855,JTHBK1EGXC2500141,ICONIC MOTORS,"$17,100",,,ICONIC MOTORS,"$17,100",,,,,,
58,2014,TOYOTA COROLLA S,62974,2T1BURHE1EC034463,EZ AUTO SALES RENTAL,"$13,000",,,EZ AUTO SALES RENTAL,"$13,000",,,,,,
59,2006,TOYOTA TACOMA 4X2 EX,122147,5TETX22N26Z160841,TRUCKMAX USA LLC,"$10,800",,,TRUCKMAX USA LLC,"$10,800",,,,,,
60,2007,NISSAN 350Z,111761,JN1BZ34D17M502969,INFINITY MOTORS,"$9,200",,,,,,,,,,
,,,,,TBJ AUTO SALES INC,"$9,300",,,,,,,,,,
61,2013,CHEVROLET 1500 SLV 4X4 CR LT,46064,3GCPKSE79DG356202,,,,,RIVERSIDE PREMIER MOTORS,"$26,500",,,,,,
62,2011,FORD FLEX FWD SE,80040,2FMGK5BCXBBD05936,DRIVETIME,"$12,000",,,DRIVETIME,"$12,000",,,,,,
,,,,,HANFORD IMPORTS,"$11,250",,,,,,,,,,
63,2007,CHEVROLET TAHOE 4X2 V8 LT,82301,1GNFC13027J310696,SUBARU EL CAJON,"$16,500",,,,,,,,,,
64,2009,BMW 328I SA 328I,58365,WBAPH53549A434227,,,,,PREMIER AUTO SALES,"$11,200",,,,,,
65,2010,NISSAN ALTIMA 4C 2.5 S,68456,1N4AL2EP6AC102566,QUALITY AUTO GROUP,"$7,700",,,,,,,,,,
66,2008,AUDI TT FWD 4C 2.0T,61802,TRUMF38J981001979,AUTO ONE,"$13,000",,,SUBARU EL CAJON,"$15,000",,,,,,
,,,,,SUBARU EL CAJON,"$15,000",,,,,,,,,,
,,,,,MARK MITSUBISHI,"$13,500",,,,,,,,,,
67,1996,ACURA NSX,99047,JH4NA1286TT000050,GLOBAL EUROPEAN MOTORCARS LLC,"$28,750",,,GLOBAL EUROPEAN MOTORCARS LLC,"$28,750",,,,,,
68,2007,CHEVROLET COLORADO 4X2 CR LT W/1LT,92411,1GCCS139978252705,DRIVETIME,"$9,500",,,AUTO PLAZA,"$10,500",,,,,,
,,,,,HIS ROSEDALE AUTO SALES,"$9,750",,,,,,,,,,
,,,,,AUTO PLAZA,"$10,500",,,,,,,,,,
69,2012,NISSAN PATHFIND 4X2 V6 SV,103736,5N1AR1NN5CC628767,,,,,CASH  OR FINANCE AUTO,"$12,700",,,,,,
70,2012,BMW 740I 740I,84844,WBAKA4C5XCDS99091,DESERT AUTO DEALER,"$24,250",,,,,,,,,,
71,2011,CHEVROLET CAMARO V6 1LS,55471,2G1FE1ED5B9206199,,,,,AMERICAN CAR FINANCE INC,"$13,750",,,,,,
72,2009,JEEP WRANG UNLTD 4X2 X,85294,1J4GB391X9L723611,,,,,MPG AUTO SALES,"$14,500",,,,,,
73,2008,BMW Z4 3.0 3.0I,52384,4USBU33578LW75919,,,,,CLASSIC MOTORS,"$15,300",,,,,,
74,2005,CHEVROLET 1500 SLV 4X2 EX,115247,1GCEC19X95Z279342,,,,,SUPER AUTO,"$7,800",,,,,,
75,2007,TOYOTA CAMRY 4C LE,100273,4T1BE46K47U052806,DRIVETIME,"$7,250",,,DRIVETIME,"$7,250",,,,,,
76,2010,VOLVO XC60 FWD 6C 3.2L,67623,YV4960DL6A2119880,ANGEL MOTORS,"$14,000",,,JPJ AUTO INC,"$15,000",,,,,,
77,2000,FORD EXCURS 4X4 V8 LIMITED,128199,1FMSU43F2YEE51140,CALI MOTORS,"$12,250",,,LEWIS MOTORS OF DAYLIGHT INC,"$16,750",,,,,,
,,,,,LV CARS,"$13,000",,,,,,,,,,
,,,,,DLUX MOTORSPORTS INC,"$12,750",,,,,,,,,,
,,,,,LEWIS MOTORS OF DAYLIGHT INC,"$16,750",,,,,,,,,,
,,,,,OC AUTOS,"$15,500",,,,,,,,,,
78,2010,MINI COOPER S,103339,WMWMS3C54ATY09230,PRESITIGE AUTOS,"$6,800",,,PRESITIGE AUTOS,"$6,800",,,,,,
79,2012,RAM 1500 4X2 RG ST,55309,3C6JD6AT5CG162749,BALLERS,"$14,500",,,J STAR FIAT & MASERATI OF ANAHEIM HILLS,"$16,250",,,,,,
80,2010,VOLKSWAGEN JETTA 4C TDI CUP,70318,3VWHL7AJ0AM167240,TEXAS HOT RIDES LLC,"$9,000",,,,,,,TEXAS HOT RIDES LLC,"$9,000",,
81,2011,FORD FUSION FWD 4C SEL,117015,3FAHP0HA1BR329424,AUTO UNIVERSE LLC,"$5,500",,,,,,,,,,
,,,,,CERRITOS MITSUBISHI,"$5,900",,,,,,,,,,
,,,,,LUXURY AUTO HAUS LLC,"$5,800",,,,,,,,,,
82,2011,FORD F450 4X4 CR LARIAT,53737,1FT8W4DT9BEA36496,CERRITOS MITSUBISHI,"$41,250",,,LV CARS,"$42,500",,,,,,
,,,,,LV CARS,"$42,500",,,,,,,,,,
,,,,,GLOBAL EUROPEAN MOTORCARS LLC,"$40,250",,,,,,,,,,
83,2013,BMW 328I 328I SPT,63798,WBA3C1G51DNN93661,LUXURY AUTO HAUS LLC,"$15,800",,,LUXURY AUTO HAUS LLC,"$15,800",,,,,,
84,2013,TOYOTA PRIUS,50083,JTDKN3DU8D1701653,SOCAL MOTORS,"$9,750",,,,,,,,,,
85,2006,NISSAN PATHFIND 4X4 LE,66114,5N1AR18W66C630844,,,,,ARLETA AUTO SALES,"$10,500",,,,,,
86,2009,FORD EXPLORER 4X2 V6 LIMITED,97291,1FMEU65E19UA28098,,,,,CAR STAR MOTORS,"$12,900",,,,,,
87,2014,HONDA ACCORD 4C EX-L,49597,1HGCR2F83EA030818,LINK SALES AND LEASING INC,"$16,500",,,,,,,,,,
88,2011,NISSAN ALTIMA 4C HYBRID,70071,1N4CL2AP8BC185126,,,,,LOYAL SIGNATURE MOTORS INC,"$9,600",,,,,,
89,2011,NISSAN ROGUE AWD S,70655,JN8AS5MV8BW687766,AUTO PLAZA,"$8,900",,,AUTO PLAZA,"$8,900",,,,,,
90,2010,VOLKSWAGEN BEETLE,44247,3VWPG3AG9AM011291,AUSSIE AUTO INC,"$7,500",,,AUSSIE AUTO INC,"$7,500",,,,,,
91,2008,FORD F250 4X2 CR XLT,95190,1FTSW20R48EA44325,,,,,EXECUTIVE ENTERPRISES AUTO WHOLESALE INC,"$10,500",,,,,,
92,2005,FORD F250 4X2 EX LARIAT,104092,1FTSX20P75ED16583,ROSEDALE AUTO SALES,"$9,000",,,ROSEDALE AUTO SALES,"$9,000",,,,,,
93,2013,TOYOTA PRIUS,97200,JTDKN3DU2D0346095,PHASE 2 MOTORSPORTS LLC,"$11,800",,,PHASE 2 MOTORSPORTS LLC,"$11,800",,,,,,
94,2013,TOYOTA TACOMA 4X2 EX,24100,5TFTX4CN0DX030393,,,,,UNKNOWN,"$17,900",,,,,,
95,2010,AUDI A5 AWD 4C,50670,WAULFAFR1AA041429,PINNACLE MOTORS,"$14,500",,,,,,,PINNACLE MOTORS,"$14,500",,
96,2013,HONDA FIT,22634,JHMGE8H36DC078718,LINK SALES AND LEASING INC,"$11,250",,,,,,,,,,
97,2006,VOLVO S40 FWD 5C 2.4L,70671,YV1MS390762179743,AUTO SOURCE UNLIMITED LLC,"$5,800",,,GB GROUP,"$6,100",,,,,,
,,,,,GB GROUP,"$6,100",,,,,,,,,,
98,2005,LEXUS ES 330,64819,JTHBA30G255104485,BALLERS,"$8,000",,,,,,,BALLERS,"$8,000",,
99,2011,MITSUBISHI LANCER AWD EVOL GSR,64489,JA32W8FV0BU010580,,,,,SUPER AUTO,"$19,400",,,,,,
100,2009,ACURA TL FWD V6,88111,19UUA86599A014813,AUTO PLAZA,"$11,700",,,AUTO PLAZA,"$11,700",,,,,,
101,2015,TOYOTA PRIUS PLUG-IN,21281,JTDKN3DP9F3066234,GREEN LIGHT AUTO WHOLESALE,"$19,500",,,,,,,,,,
,,,,,CARZ FOR LESS,"$22,250",,,,,,,,,,
,,,,,ANAHEIM PRE OWNED CARS,"$22,500",,,,,,,,,,
102,2013,VOLKSWAGEN PASSAT 5C SE,32045,1VWBP7A30DC113065,CAPISTRANO VOLKSWAGEN,"$10,250",,,MARK MITSUBISHI,"$10,800",,,,,,
,,,,,MARK MITSUBISHI,"$10,800",,,,,,,,,,
103,2010,NISSAN 370Z,68499,JN1AZ4FH2AM301719,LINK SALES AND LEASING INC,"$13,000",,,,,,,,,,
104,2007,NISSAN FRONTIER 4X4 CR SE,139650,1N6AD09W17C457647,,,,,MAGIC AUTO CENTER OF RESEDA,"$9,200",,,,,,
