S.No.,Model,Car,Odometer,VIN number,Online bid,OnlineBidDollars,OnlineBidAddress,OnlineBidPhone,Sold,SoldDollars,SoldAddress,SoldPhone No.,If sale,IfsaleDollars,IfsaleAddress,IfsalePhone No.
19,2008,CHRYSLER PT CRUISER,88330,3A8FY48B28T136704,DESERT AUTO DEALER,"$1,900 ","74822 Joni Dr Ste 5 Palm Desert, CA 92260",(760) 660-3300,DESERT AUTO DEALER,"$1,900 ","74822 Joni Dr Ste 5 Palm Desert, CA 92260",(760) 660-3300,,,,
20,2012,KIA OPTIMA HYBRID,65597,KNAGM4AD3C5009677,,,,,,,,,AUTO VILLAGE LLC,"$10,700 ","1940 Zinfandel Drive Rancho Cordova, CA 95670",(916) 638-3330
21,2005,CHEVROLET TAHOE 4X2 V8,162032,1GNEC13T05R269165,,,,,RAMOS AUTO SALES,"$4,800 ","7203 S Alameda St Los Angeles, CA 90001",(323) 587-8513,,,,
22,2004,BMW 325I,157808,WBAET37424NJ43285,,,,,ALEGRIA EXPORT AUTO SALES,"$1,900 ","44663 Sierra Hwy Lancaster, CA 93534
",(661) 948-5873,,,,
23,2010,CHEVROLET HHR LS,79367,3GNBAADB7AS546450,,,,,GUARD AUTO SALES,"$4,600 ","1013 N Harbor Blvd, Santa Ana, CA 92703",(714) 265-1881,,,,
24,2006,GMC 1500 YUK XL 4X2 SLT,154787,1GKEC16Z36J178288,,,,,CALIFORNIA CAR EXPORT,"$5,000 ","5277 Vincent Ave Ste 14 Baldwin Park, CA 91706",(626) 812-6180,,,,
25,2003,CHEVROLET AVALANCH 4X2 CR,169772,3GNEC13T83G253132,DIRECT AUTO SALES INC,"$4,200 ","21515 Mission Blvd Hayward, CA 94541",(510) 886-1030,DIRECT AUTO SALES INC,"$4,200 ","21515 Mission Blvd Hayward, CA 94541",(510) 886-1030,,,,
26,2001,BMW 325CIC,133139,WBABS33441JY50600,,,,,OC AUTO FINANCE LLC,"$1,900 ","1331 S Euclid St Fullerton, CA 92832",(714) 515-6200,,,,
27,2011,CHEVROLET MALIBU 4C LS W/1FL,72882,1G1ZA5E12BF348605,AUTO SOURCE UNLIMITED LLC,"$7,800 ","760 S. Frontage Rd.  Nipomo, CA 93444",805-225-6400,AUTO SOURCE UNLIMITED LLC,"$7,800 ","760 S. Frontage Rd.  Nipomo, CA 93444",805-225-6400,,,,
,,,,,AUTO MART USA,"$7,200 ","4199 Union Ave Bakersfield, CA 93305",(661) 864-7990,,,,,,,,
,,,,,MCCANEY-PRICE ENTERPRISES,"$6,700 ","5012 Bell Loop, Las Vegas, NV 89115",(702) 355-0370,,,,,,,,
28,2005,CHEVROLET EQUINOX FWD LT,142450,2CNDL63F256078009,,,,,MPG AUTO SALES,"$2,000 ",NA,NA,,,,
29,2007,SATURN AURA V6 XR,159212,1G8ZV57727F266825,,,,,ALBA MOTOR CO OF SAN DIEGO,"$1,500 ","1480 Heritage Rd, San Diego, CA 92154",(619) 671-3759,,,,
30,2007,HONDA CIVIC LX,92505,2HGFG12667H551215,,,,,AUTO WHOLESALE COMPANY,"$4,700 ","10231 Garden Grove Blvd Garden Grove, CA 92843",(714) 636-5800,,,,
31,2002,NISSAN ALTIMA 4C S,140505,1N4AL11D22C157247,,,,,P AND P MOTORS LLC,"$3,200 ","13516 Telegraph Rd suite D, Whittier, CA 90605",(562) 944-1740,,,,
32,2006,BMW 325I,116946,WBAVB13576KX63690,,,,,SO CAL AUTO,"$4,600 ","615 W ARROW HWY GLENDORA, CA 91740",866-520-4441,,,,
33,2002,PONTIAC GRAND PRIX SE,157992,1G2WK52J82F264546,,,,,,,,,ROLLING WHEELS AUTO,$400 ,NA,NA
34,2005,BMW X3 3.0L,124532,WBXPA93445WD21404,,,,,USA MOTORS AND USED,"$4,200 ","1974, Placentia Ave Costa Mesa, CA 92627",949-650-7013,,,,
35,2010,HONDA CIVIC LX,101285,2HGFA1F50AH331661,DESERT AUTO DEALER,"$5,400 ","74822 Joni Dr Ste 5 Palm Desert, CA 92260",(760) 660-3300,,,,,,,,
36,2003,MERCEDES SL500,95866,WDBSK75F43F011852,,,,,,,,,SELECTIVE MOTORS SALES & LEASING,"$7,300 ","7905 Van Nuys Blvd Ste Q Van Nuys, CA 91402",(818) 697-2946
37,2007,MAZDA MAZDA3 S,140310,JM1BK324471625266,PDX AUTOHAUS INC,"$2,500 ",Not applicable,Not applicable,,,,,,,,
38,2004,MITSUBISHI MONTERO LIMITED,126511,JA4MW51S74J009091,DESERT AUTO DEALER,"$2,200 ","74822 Joni Dr Ste 5 Palm Desert, CA 92260",(760) 660-3300,BEST BUY AUTO SALES,"$2,300 ","1921 N Broadway Santa Maria, CA 93454",(805) 348-1633,,,,
39,2004,DODGE RAM 1500 4X4 V8,153708,1D7HU18N14S693111,,,,,J & T TOWING ,"$4,300 ",n/a,n/a,,,,
40,2011,TOYOTA TACOMA 4X2 RG,139762,5TFNX4CN9BX005367,METRO AUTO,"$7,300 ","623 W Chapman Ave Orange, CA 92868",(714) 740-7244,METRO AUTO,"$7,300 ","623 W Chapman Ave Orange, CA 92868",(714) 740-7244,,,,
41,2009,CHEVROLET IMPALA V6 LS,196281,2G1WB57N591241002,,,,,B & S AUTO SALES INC,"$1,300 ","2500 W Orangethorpe Ave, Fullerton, CA 92833",(714) 525-5033,,,,
42,2005,CHEVROLET AVALANCH 4X2 CR LS,103780,3GNEC12Z15G240800,BAJAKAR,"$1,400 ",Not applicable,Not applicable,ANAHEIM AUTO FINANCE,"$6,900 ","1200 S Anaheim Blvd Anaheim, CA 92805",(714) 535-8000,,,,
,,,,,J&G ENTERPRISES,"$1,300 ","114 S 9th Ave Ste A La Puente, CA 91746",(626) 961-4002,,,,,,,,
43,2005,GMC YUKON 4X2 V8 SLT,131705,1GKEC13T95R220589,METRO AUTO,"$6,000 ","623 W Chapman Ave Orange, CA 92868",(714) 740-7244,METRO AUTO,"$6,000 ","623 W Chapman Ave Orange, CA 92868",(714) 740-7244,,,,
,,,,,EMPIRE MOTORS,"$5,600 ","236 S Oxnard Blvd Oxnard, CA 93030",(805) 486-6424,,,,,,,,
44,2003,HONDA ACCORD 4C EX,152435,JHMCM55643C057895,METRO AUTO,"$2,250 ","623 W Chapman Ave Orange, CA 92868",(714) 740-7244,METRO AUTO,"$2,250 ","623 W Chapman Ave Orange, CA 92868",(714) 740-7244,,,,
45,2003,BMW 325I,189295,WBAET37413NJ25875,,,,,MILAHS AUTO SALES,"$1,250 ",NA,NA,,,,
46,2003,NISSAN MURANO FWD,162339,JN8AZ08T03W122453,,,,,ROYAL MOTORS,"$3,000 ","16575 E 14th St San Leandro, CA 94578",(510) 276-4811,,,,
47,2002,HONDA CIVIC LX,182690,1HGEM22502L015941,,,,,STAR MOTORS,"$1,100 ","32955 Calle Perfecto,San Juan Capistrano, CA 92675",(949) 443-1970,,,,
48,2004,AUDI A4 AWD 4C 1.8T,112343,WAULC68E94A027816,GRASSMERE AUTO INC,"$1,800 ",3711 Nolensville Pike NashvilleDavidsonTN37211-3301,(615) 781 1181,,,,,GRASSMERE AUTO INC,"$1,800 ",3711 Nolensville Pike NashvilleDavidsonTN37211-3301,(615) 781 1181
49,2003,FORD EXPLORER 4X2 V6 ED BAUER,215103,1FMDU64K03ZA32270,J&G ENTERPRISES,$950 ,"114 S 9th Ave Ste A La Puente, CA 91746",(626) 961-4002,,,,,J&G ENTERPRISES,$900 ,"114 S 9th Ave Ste A La Puente, CA 91746",(626) 961-4002
50,2005,BMW 545I,132312,WBANB33575CN66426,,,,,KURTHCARS,"$4,000 ",NA,NA,,,,
51,2005,CHEVROLET TAHOE 4X2 V8,179983,1GNEC13T45J248110,,,,,,,,,DREAMERS AUTO SALES,"$2,000 ","3808 Baldwin Blvd Corpus Christi, TX 78405",(361) 888-7792
52,2003,HONDA ACCORD V6 EX,139365,1HGCM66503A091293,,,,,DREAMERS AUTO SALES,"$3,000 ","3808 Baldwin Blvd Corpus Christi, TX 78405",(361) 888-7792,,,,
53,2009,TOYOTA CAMRY 4C LE,136238,4T4BE46K99R058559,,,,,,,,,ANGEL AUTO SALES,"$3,200 ","9846 Garvey Ave El Monte, CA 91733",(626) 350-5988
54,2005,HONDA ACCORD V6 EX-L,124623,1HGCM82795A003251,,,,,,,,,OC AUTO FINANCE LLC,"$2,000 ","1331 S Euclid St Fullerton, CA 92832",(714) 515-6200
55,2003,NISSAN XTERRA 4X2 V6 SE,108162,5N1ED28T93C691192,,,,,,,,,P AND P MOTORS LLC,"$2,900 ","13516 Telegraph Rd suite D, Whittier, CA 90605",(562) 944-1740
56,2005,HONDA CIVIC EX,156429,1HGEM22065L023440,,,,,,,,,AZIZI AUTO SALES,"$2,100 ","42559 6th St E Lancaster, CA 93535",(661) 886-5134
57,2005,NISSAN PATHFIND 4X2 V6 BLNK,119292,5N1AR18U05C765640,,,,,MARIOS AUTO SALES INC,"$4,200 ","1010 S Harbor Blvd Santa Ana, CA 92704",(714) 531-9710,,,,
58,2008,TOYOTA PRIUS BASE,171497,JTDKB20U983329579,MILLENIUM AUTO SALES INC,$550 ,"5825 Watt Ave Ste B2 North Highlands, CA 95660",916-494-2402,P V AUTO SALES,"$4,100 ","1010 N Gaffey St, San Pedro, CA 90731",(310) 241-0500,,,,
59,2004,ACURA MDX 4X4,138747,2HNYD18904H552528,CBG FINANCIAL,"$3,900 ","50 Main St Ste 5 Madison, NJ 07940",(800) 514-9937,ROYAL MOTORS INC,"$4,000 ","4939 E Olympic Blvd, Los Angeles, CA 90022",(323) 780-1200,,,,
60,2005,CHEVROLET ASTRO 4X2,152679,1GNDM19X65B117693,J&G ENTERPRISES,"$1,100 ","114 S 9th Ave Ste A La Puente, CA 91746",(626) 961-4002,,,,,DREAMERS AUTO SALES,"$1,500 ","3808 Baldwin Blvd Corpus Christi, TX 78405",(361) 888-7792
61,2004,HONDA ACCORD 4C DX,138290,1HGCM56154A050389,,,,,GOLDEN AUTO GROUP INC,"$2,500 ","1386 White Oaks Rd, Campbell, CA 95008",(408) 377-4900,,,,
62,2007,VOLKSWAGEN PASSAT FWD 4C WOLFSBURG,123744,WVWAK73C37P134449,GRASSMERE AUTO INC,"$2,400 ",3711 Nolensville Pike NashvilleDavidsonTN37211-3301,(615) 781 1181,,,,,OC AUTO FINANCE LLC,"$2,500 ","1331 S Euclid St Fullerton, CA 92832",(714) 515-6200
63,2008,NISSAN QUEST,106133,5N1BV28U28N120714,,,,,VALLEYS BEST AUTO SALES,"$3,900 ","7503 Reseda Blvd, Reseda, CA 91335",(818) 600-8159,,,,
64,2006,SUZUKI FORENZA,146677,KL5JD56Z46K411111,,,,,,,,,TRUCK CITY MOTORS,$600 ,Not applicable,Not applicable
65,2005,CHRYSLER PACIFICA FWD V6 TOURING,136973,2C8GM68405R579158,DESERT AUTO DEALER,"$1,800 ","74822 Joni Dr Ste 5 Palm Desert, CA 92260",(760) 660-3300,LEGEND MOTORS,"$1,900 ",600 Oak St BakersfieldKernCA93304-1736,(661) 322 3800,,,,
,,,,,LEGEND MOTORS,"$1,900 ",600 Oak St BakersfieldKernCA93304-1736,(661) 322 3800,,,,,,,,
66,2007,TOYOTA AVALON,113069,4T1BK36B27U215360,LEGEND MOTORS,"$5,700 ",600 Oak St BakersfieldKernCA93304-1736,(661) 322 3800,CAR TRADERS,"$6,200 ",NA,NA,,,,
,,,,,AZ LUXURY AUTO LLC,"$5,900 ",22047 N 23 Ave Phoenix Maricopa AZ 85027-1932,(623) 869 6944,,,,,,,,
67,2003,HONDA ACCORD 4C EX,147872,1HGCM726X3A001586,,,,,COMO TU AUTO SALES INC,"$1,700 ","2310 Saldina Cir Corona, California 92879-7730",(951) 893-1872,,,,
68,2003,NISSAN ALTIMA 4C S,165209,1N4AL11E93C202310,,,,,COMO TU AUTO SALES INC,"$1,700 ","2310 Saldina Cir Corona, California 92879-7730",(951) 893-1872,,,,
69,2005,FORD E350 CARGO V8,277007,1FTSE34LX5HB18582,,,,,WEST COAST MOTORS LLC,"$1,000 ","3011 N 73rd Ste 111 Scottsdale, AZ 85251",(602) 402-3987,,,,
70,2010,NISSAN ALTIMA 4C 2.5 S,45383,1N4AL2AP7AN501674,,,,,,,,,PRESTIGE AUTO SALES GROUP INC,"$7,300 ","25129 Old Rd Ste 200 Stevenson Ranch, CA 91381",(661) 295-1003
71,2004,MAZDA MAZDA6,152694,1YVFP82DX45N57019,,,,,,,,,NATION AUTO FUNDS LLC,"$1,000 ",Not applicable,Not applicable
72,2006,FORD F150 4X4 EX XLT,130177,1FTVX14506NB27145,BRAIDIA,"$6,500 ","3234 SE Powell Blvd Portland, OR 97202",(503) 232-2277,WBG AUTO SALES,"$7,200 ","8041 Bolsa Ave, Midway City, CA 92655",(714) 260-6932,,,,
73,2005,CHEVROLET COLORADO 4X2 EX,120500,1GCCS196958210903,,,,,A&J AUTO GROUP,"$3,800 ",6606 Westminster Blvd # A Westminster CA 92683,714-650-4869,,,,
74,2008,NISSAN ALTIMA 4C 2.5 SL,127578,1N4AL21E88C111073,,,,,,,,,CARPOWER TRADING INC,"$4,600 ","1678 W Broadway Ste 211 Anaheim, CA 92802-1112", 323-762-0742
75,2004,NISSAN ALTIMA 4C S,164037,1N4AL11D94C126418,,,,,,,,,DREAMERS AUTO SALES,"$1,950 ","3808 Baldwin Blvd Corpus Christi, TX 78405",(361) 888-7792
76,2004,FORD EXPLORER 4X2 V6 ED BAUER,186478,1FMDU64K04UA31313,,,,,WIN WIN AUTO SALES INC,"$1,300 ",Not applicable,Not applicable,,,,
77,2006,CHRYSLER 300 4X2 V6,127879,2C3KA43R66H471859,AZ LUXURY AUTO LLC,"$3,800 ",22047 N 23 Ave Phoenix Maricopa AZ 85027-1932,(623) 869 6944,AZ LUXURY AUTO LLC,"$3,800 ",22047 N 23 Ave Phoenix Maricopa AZ 85027-1932,(623) 869 6944,,,,
78,2004,CHEVROLET MALIBU MAXX LT,114310,1G1ZU64824F149388,,,,,BMK IMPORTS,"$1,100 ","39 Balcony Irvine, CA 92603",(714) 404-8282,,,,
79,2011,MAZDA MAZDA3 S SPORT,92008,JM1BL1K66B1440731,CAR 1234 INC,"$8,000 ","982 Broadway El Cajon, CA 92021",(619) 647-4841,AUTO WHOLESALE COMPANY,"$8,100 ","10231 Garden Grove Blvd Garden Grove, CA 92843",(714) 636-5800,,,,
80,2001,TOYOTA CAMRY V6 LE,169502,4T1BF22K51U965055,,,,,MILAHS AUTO SALES,"$1,600 ",NA,NA,,,,
81,2007,BMW 328XI,128337,WBAVC93537KX58659,,,,,AUTO NATIX,"$5,700 ","26260 N. Mooney Blvd Tulare, CA 93274",(559) 622-8600,,,,
82,2007,CHRYSLER 300 4X2 V6,75132,2C3KA43R67H887413,A LUX AUTO,"$6,300 ","10970 Firestone Blvd Norwalk, CA 90650",(562) 802-4180,AZ LUXURY AUTO LLC,"$6,400 ",22047 N 23 Ave Phoenix Maricopa AZ 85027-1932,(623) 869 6944,,,,
,,,,,AZ LUXURY AUTO LLC,"$6,400 ",22047 N 23 Ave Phoenix Maricopa AZ 85027-1932,(623) 869 6944,,,,,,,,
83,2005,NISSAN XTERRA 4X2,106458,5N1AN08U85C644828,LEGEND MOTORS,"$4,200 ",600 Oak St BakersfieldKernCA93304-1736,(661) 322 3800,LEGEND MOTORS,"$4,200 ",600 Oak St BakersfieldKernCA93304-1736,(661) 322 3800,,,,
84,2007,CHEVROLET 1500 SLV 4X2 CR LTZ,143385,2GCEC13J571536528,,,,,AUTO NATIX,"$10,500 ","26260 N. Mooney Blvd Tulare, CA 93274",(559) 622-8600,,,,
85,2003,LEXUS GS 430,147442,JT8BL69S130013785,,,,,YAMA MOTORS,"$4,000 ","13225 Sherman Way North Hollywood, CA. 91605-7704",(818)982-0059,,,,
86,2006,AUDI A4 FWD 4C 2.0T,119625,WAUAF78E16A014761,GRASSMERE AUTO INC,"$2,600 ",3711 Nolensville Pike NashvilleDavidsonTN37211-3301,(615) 781 1181,GRASSMERE AUTO INC,"$2,600 ",,,,,,
87,2009,TOYOTA CAMRY 4C LE,148274,4T1BE46KX9U838886,MERIT AUTO SALES,"$4,800 ","3019 N Blackstone Ave Fresno, CA 93703",(559) 227-6745,BEST NEW YORK CORP,"$5,300 ",NA,NA,,,,
88,2006,MAZDA MAZDA3 S,104708,JM1BK324861458330,AMERICAN AUTO & BODY,"$1,900 ","2347 Maggio Cir, Lodi, CA 95240",(209) 787-5181,AMERICAN AUTO & BODY,"$1,900 ","2347 Maggio Cir, Lodi, CA 95240",(209) 787-5181,,,,
89,2004,NISSAN MAXIMA SL,140450,1N4BA41EX4C849831,CREATIVE AUTO SALES CENTER INC,"$1,500 ","8141 BROADWAY LEMON GROVE, CA 91945",619-698-6437,,,,,CREATIVE AUTO SALES CENTER INC,"$1,500 ","8141 BROADWAY LEMON GROVE, CA 91945",619-698-6437
90,2009,PONTIAC G8 V6,162486,6G2ER57769L157417,,,,,BARSTOW AUTO SALES,"$3,200 ","1016 Barstow Ave Clovis, CA 93612",(559) 325-3104,,,,
91,2003,LEXUS IS 300,163857,JTHBD192830072266,,,,,GOLDEN AUTO GROUP INC,"$3,600 ","1386 White Oaks Rd, Campbell, CA 95008",(408) 377-4900,,,,
92,2006,JEEP GR CHERO 4X2 V8 LIMITED,132693,1J4HS58226C218748,LEGEND MOTORS,"$5,000 ",600 Oak St BakersfieldKernCA93304-1736,(661) 322 3800,LEGEND MOTORS,"$5,000 ",600 Oak St BakersfieldKernCA93304-1736,(661) 322 3800,,,,
93,2005,CHRYSLER PACIFICA AWD V6 TOURING,114897,2C8GF68445R276149,CARS DIRECT INC,"$2,100 ","1716 E Fremont St Las Vegas, NV 89101",(702) 382-5623,CARS DIRECT INC,"$2,100 ","1716 E Fremont St Las Vegas, NV 89101",(702) 382-5623,,,,
94,2009,TOYOTA CAMRY 4C,139079,4T4BE46K69R125005,CARS DIRECT INC,"$4,400 ","1716 E Fremont St Las Vegas, NV 89101",(702) 382-5623,,,,,EXPRESS SALES,"$4,300 ","404 W. EL SEGUNDO BLVD. LOS ANGELES, CA 90061",310-323-3232
95,2002,BMW 330CI,110566,WBABN53432PH00367,AUTOKRAFT MOTORS,"$2,400 ",Not applicable,Not applicable,,,,,FASTLANE AUTO SALES,"$2,600 ","4422 E Olympic Blvd, Los Angeles, CA 90023",(323) 774-5377
96,2004,BMW 330I,135346,WBAEV53434KM35041,AUTOKRAFT MOTORS,"$2,500 ",Not applicable,Not applicable,,,,,AL ONDRA AUTO INC,"$2,800 ","9715 Alondra Blvd Bellflower, CA 90706",(562) 326-9649
97,2008,NISSAN ALTIMA 4C,124218,1N4AL21EX8N418698,,,,,CARPOWER TRADING INC,"$4,100 ","1678 W Broadway Ste 211 Anaheim, CA 92802-1112", 323-762-0742,,,,
98,2005,ACURA TL,110802,19UUA66225A044305,,,,,RIVERSIDE CAR SALES WHOLESALE,"$4,550 ","5900 Sycamore Canyon Blvd. Riverside, CA 92507",877-774-2131,,,,
99,2010,FORD TAURUS FWD SEL,128214,1FAHP2EW2AG105029,EMPIRE MOTORS,"$5,700 ","236 S Oxnard Blvd Oxnard, CA 93030",(805) 486-6424,EMPIRE MOTORS,"$5,700 ","236 S Oxnard Blvd Oxnard, CA 93030",(805) 486-6424,,,,
100,2003,BMW M3,163854,WBSBR93423PK01369,,,,,,,,,WEST COAST MOTORS LLC,"$4,700 ","3011 N 73rd Ste 111 Scottsdale, AZ 85251",(602) 402-3987
101,1988,MERCEDES 300CE,196916,WDBEA50D8JA813339,,,,,,,,,ROBERTS AUTO INC,$400 ,"4813 McHenry Ave Modesto, CA 95356",(209) 593-3200
102,2003,VOLKSWAGEN JETTA 4C GL,114303,3VWRK69M03M182808,SUPREME AUTO GROUP LLC,"$1,100 ","1027 Alabama St  Vallejo, CA 94590",(707) 372-8705,,,,,,,,
103,2006,CHEVROLET 1500 SLV 4X2 CR LT,220290,2GCEC13T161177341,CARS DIRECT INC,"$3,000 ","1716 E Fremont St Las Vegas, NV 89101",(702) 382-5623,PREMIER AUTO GALLERY,"$4,400 ","823 N Anaheim Blvd, Anaheim, CA 92805",(714) 204-0229,,,,
104,1995,MITSUBISHI 3000GT,134574,JA3AM84J7SY004169,WOODLAND HILLS QUALITY MOTORS,"$1,400 ","18746 Sherman Way Reseda, CA 91335",(818) 609-0433,PRESTIGIOUS AUTOMOTIVE INC,"$2,600 ","3517 Del Rey St Ste 103 San Diego, CA 92109",(858) 274-3491,,,,
,,,,,PRESTIGIOUS AUTOMOTIVE INC,"$2,600 ","3517 Del Rey St Ste 103 San Diego, CA 92109",(858) 274-3491,,,,,,,,
105,1997,TOYOTA 4RUNNER 4X2 V6 LIMITED,227241,JT3GN87R9V0028698,,,,,,,,,P AND P MOTORS LLC,"$1,400 ","13516 Telegraph Rd suite D, Whittier, CA 90605",(562) 944-1740
